Price,Adj Close,Close,High,Low,Open,Volume
2015-03-18,28.620851516723633,32.11750030517578,32.290000915527344,31.592500686645508,31.75,261083600
2015-03-19,28.404752731323242,31.875,32.3125,31.850000381469727,32.1875,183238000
2015-03-20,28.04829978942871,31.475000381469727,32.099998474121094,31.290000915527344,32.0625,274780400
2015-03-23,28.340145111083984,31.802499771118164,31.962499618530273,31.6299991607666,31.780000686645508,150838800
2015-03-24,28.224294662475586,31.672500610351562,32.0099983215332,31.639999389648438,31.8075008392334,131369200
2015-03-25,27.486879348754883,30.844999313354492,31.704999923706055,30.844999313354492,31.635000228881836,206620800
2015-03-26,27.678482055664062,31.059999465942383,31.219999313354492,30.649999618530273,30.690000534057617,190291600
2015-03-27,27.457929611206055,30.8125,31.174999237060547,30.727500915527344,31.142499923706055,158184800
2015-03-30,28.153005599975586,31.592500686645508,31.600000381469727,31.0,31.012500762939453,188398800
2015-03-31,27.72081184387207,31.107500076293945,31.622499465942383,31.09000015258789,31.522499084472656,168362400
2015-04-01,27.680706024169922,31.0625,31.280000686645508,30.774999618530273,31.204999923706055,162485600
2015-04-02,27.919090270996094,31.329999923706055,31.389999389648438,31.047500610351562,31.25749969482422,128880400
2015-04-06,28.371335983276367,31.837499618530273,31.877500534057617,31.082500457763672,31.11750030517578,148776000
2015-04-07,28.072805404663086,31.502500534057617,32.029998779296875,31.4950008392334,31.90999984741211,140049200
2015-04-08,27.981462478637695,31.399999618530273,31.600000381469727,31.24250030517578,31.462499618530273,149316800
2015-04-09,28.195331573486328,31.639999389648438,31.645000457763672,31.165000915527344,31.462499618530273,129936000
2015-04-10,28.31563949584961,31.774999618530273,31.802499771118164,31.315000534057617,31.487499237060547,160752000
2015-04-13,28.259937286376953,31.712499618530273,32.14250183105469,31.65250015258789,32.092498779296875,145460400
2015-04-14,28.137413024902344,31.575000762939453,31.822500228881836,31.477500915527344,31.75,102098400
2015-04-15,28.244348526000977,31.69499969482422,31.782499313354492,31.502500534057617,31.602500915527344,115881600
2015-04-16,28.10844612121582,31.542499542236328,31.774999618530273,31.52750015258789,31.56999969482422,113476000
2015-04-17,27.792098999023438,31.1875,31.53499984741211,31.114999771118164,31.387500762939453,207828000
2015-04-20,28.427026748657227,31.899999618530273,32.029998779296875,31.292499542236328,31.392499923706055,188217200
2015-04-21,28.273303985595703,31.727500915527344,32.04999923706055,31.667499542236328,32.025001525878906,129740400
2015-04-22,28.654266357421875,32.154998779296875,32.217498779296875,31.579999923706055,31.747499465942383,150618000
2015-04-23,28.888193130493164,32.41749954223633,32.60499954223633,32.03499984741211,32.07500076293945,183083600
2015-04-24,29.02408790588379,32.56999969482422,32.657501220703125,32.307498931884766,32.622501373291016,178103600
2015-04-27,29.552080154418945,33.162498474121094,33.282501220703125,32.787498474121094,33.07749938964844,387816800
2015-04-28,29.086463928222656,32.63999938964844,33.6349983215332,32.39250183105469,33.6150016784668,475696000
2015-04-29,28.65872573852539,32.15999984741211,32.897499084472656,32.07500076293945,32.540000915527344,253544400
2015-04-30,27.88121223449707,31.287500381469727,32.15999984741211,31.145000457763672,32.15999984741211,332781600
2015-05-01,28.72779083251953,32.23749923706055,32.532501220703125,31.325000762939453,31.524999618530273,234050400
2015-05-04,28.672094345092773,32.17499923706055,32.64250183105469,32.064998626708984,32.375,203953200
2015-05-05,28.026020050048828,31.450000762939453,32.11249923706055,31.44499969482422,32.037498474121094,197085600
2015-05-06,27.850017547607422,31.252500534057617,31.6875,30.84000015258789,31.639999389648438,288564000
2015-05-07,28.022279739379883,31.315000534057617,31.520000457763672,31.0049991607666,31.1924991607666,175763600
2015-05-08,28.55024528503418,31.905000686645508,31.905000686645508,31.52750015258789,31.670000076293945,222201600
2015-05-11,28.259416580200195,31.579999923706055,31.889999389648438,31.407499313354492,31.84749984741211,168143200
2015-05-12,28.158748626708984,31.467500686645508,31.719999313354492,31.204999923706055,31.399999618530273,192640000
2015-05-13,28.19007110595703,31.502500534057617,31.797500610351562,31.467500686645508,31.537500381469727,138776800
2015-05-14,28.847780227661133,32.23749923706055,32.23749923706055,31.790000915527344,31.852500915527344,180814000
2015-05-15,28.80751609802246,32.192501068115234,32.372501373291016,32.0525016784668,32.26750183105469,152832000
2015-05-18,29.12518310546875,32.54750061035156,32.68000030517578,32.09000015258789,32.095001220703125,203531600
2015-05-19,29.098342895507812,32.51750183105469,32.720001220703125,32.40999984741211,32.67250061035156,178532800
2015-05-20,29.096105575561523,32.51499938964844,32.744998931884766,32.334999084472656,32.5,145819600
2015-05-21,29.393646240234375,32.84749984741211,32.907501220703125,32.45750045776367,32.51750183105469,158921600
2015-05-22,29.650907516479492,33.1349983215332,33.24250030517578,32.849998474121094,32.900001525878906,182384000
2015-05-26,28.997663497924805,32.404998779296875,33.227500915527344,32.279998779296875,33.150001525878906,282790400
2015-05-27,29.539060592651367,33.0099983215332,33.064998626708984,32.51250076293945,32.584999084472656,183332800
2015-05-28,29.480894088745117,32.94499969482422,32.98749923706055,32.775001525878906,32.96500015258789,122933200
2015-05-29,29.145320892333984,32.56999969482422,32.86249923706055,32.474998474121094,32.807498931884766,203538000
2015-06-01,29.20348358154297,32.6349983215332,32.84749984741211,32.51250076293945,32.56999969482422,128451200
2015-06-02,29.0737361907959,32.4900016784668,32.665000915527344,32.33000183105469,32.46500015258789,134670400
2015-06-03,29.10952377319336,32.529998779296875,32.73500061035156,32.474998474121094,32.665000915527344,123934000
2015-06-04,28.939512252807617,32.34000015258789,32.64500045776367,32.227500915527344,32.39500045776367,153800400
2015-06-05,28.780664443969727,32.162498474121094,32.42250061035156,32.09000015258789,32.375,142507200
2015-06-08,28.590513229370117,31.950000762939453,32.3025016784668,31.707500457763672,32.224998474121094,210699200
2015-06-09,28.505502700805664,31.854999542236328,32.02000045776367,31.405000686645508,31.674999237060547,224301600
2015-06-10,28.832122802734375,32.220001220703125,32.334999084472656,31.962499618530273,31.979999542236328,156349200
2015-06-11,28.767244338989258,32.147499084472656,32.54499816894531,32.119998931884766,32.29499816894531,141563600
2015-06-12,28.44957733154297,31.792499542236328,32.08250045776367,31.77750015258789,32.04750061035156,147544800
2015-06-15,28.393638610839844,31.729999542236328,31.809999465942383,31.427499771118164,31.524999618530273,175955600
2015-06-16,28.5457763671875,31.899999618530273,31.962499618530273,31.592500686645508,31.75749969482422,125976400
2015-06-17,28.478656768798828,31.825000762939453,31.969999313354492,31.684999465942383,31.93000030517578,131672400
2015-06-18,28.608402252197266,31.969999313354492,32.07749938964844,31.80500030517578,31.8075008392334,141628800
2015-06-19,28.322057723999023,31.649999618530273,31.954999923706055,31.600000381469727,31.927499771118164,218867600
2015-06-22,28.548006057739258,31.90250015258789,32.01499938964844,31.770000457763672,31.872499465942383,136157200
2015-06-23,28.418258666992188,31.75749969482422,31.90250015258789,31.719999313354492,31.8700008392334,121075600
2015-06-24,28.659873962402344,32.02750015258789,32.45000076293945,31.780000686645508,31.802499771118164,221123600
2015-06-25,28.523401260375977,31.875,32.29999923706055,31.875,32.21500015258789,127752400
2015-06-26,28.35561752319336,31.6875,31.997499465942383,31.627500534057617,31.917499542236328,176267200
2015-06-29,27.85896873474121,31.13249969482422,31.61750030517578,31.1200008392334,31.364999771118164,196645600
2015-06-30,28.060314178466797,31.357500076293945,31.530000686645508,31.21500015258789,31.392499923706055,177482800
2015-07-01,28.322057723999023,31.649999618530273,31.735000610351562,31.497499465942383,31.725000381469727,120955200
2015-07-02,28.2862606048584,31.610000610351562,31.672500610351562,31.4424991607666,31.607500076293945,108844000
2015-07-06,28.187833786010742,31.5,31.5575008392334,31.212499618530273,31.235000610351562,112241600
2015-07-07,28.118484497070312,31.422500610351562,31.537500381469727,30.9424991607666,31.47249984741211,187787200
2015-07-08,27.420490264892578,30.642499923706055,31.15999984741211,30.635000228881836,31.1200008392334,243046400
2015-07-09,26.8612117767334,30.017499923706055,31.014999389648438,29.80500030517578,30.962499618530273,314380000
2015-07-10,27.579330444335938,30.81999969482422,30.962499618530273,30.302499771118164,30.485000610351562,245418000
2015-07-13,28.111770629882812,31.415000915527344,31.440000534057617,31.079999923706055,31.25749969482422,165762000
2015-07-14,28.100582122802734,31.40250015258789,31.592500686645508,31.260000228881836,31.510000228881836,127072400
2015-07-15,28.371274948120117,31.704999923706055,31.787500381469727,31.395000457763672,31.43000030517578,134596800
2015-07-16,28.749351501464844,32.127498626708984,32.14250183105469,31.837499618530273,31.934999465942383,144889600
2015-07-17,28.997663497924805,32.404998779296875,32.404998779296875,32.07749938964844,32.27000045776367,184658800
2015-07-20,29.545780181884766,33.01750183105469,33.24250030517578,32.67499923706055,32.74250030517578,235600800
2015-07-21,29.250473022460938,32.6875,33.22999954223633,32.58000183105469,33.212501525878906,307025600
2015-07-22,28.01333236694336,31.30500030517578,31.375,30.497499465942383,30.497499465942383,461802400
2015-07-23,27.999914169311523,31.290000915527344,31.772499084472656,31.264999389648438,31.549999237060547,203998000
2015-07-24,27.852264404296875,31.125,31.434999465942383,30.975000381469727,31.329999923706055,168649200
2015-07-27,27.465234756469727,30.6924991607666,30.90250015258789,30.530000686645508,30.772499084472656,177822000
2015-07-28,27.601703643798828,30.844999313354492,30.977500915527344,30.637500762939453,30.844999313354492,134472400
2015-07-29,27.51445770263672,30.747499465942383,30.875,30.5674991607666,30.787500381469727,148046800
2015-07-30,27.375755310058594,30.592500686645508,30.642499923706055,30.427499771118164,30.579999923706055,134513200
2015-07-31,27.136381149291992,30.325000762939453,30.65999984741211,30.227500915527344,30.649999618530273,171540000
2015-08-03,26.496562957763672,29.610000610351562,30.642499923706055,29.3799991607666,30.375,279904000
2015-08-04,25.64645004272461,28.65999984741211,29.424999237060547,28.3125,29.354999542236328,496554400
2015-08-05,25.81647491455078,28.850000381469727,29.360000610351562,28.024999618530273,28.237499237060547,397250400
2015-08-06,25.872652053833008,28.782499313354492,29.125,28.530000686645508,28.99250030517578,211612000
2015-08-07,25.960294723510742,28.8799991607666,29.0625,28.625,28.645000457763672,154681600
2015-08-10,26.904144287109375,29.93000030517578,29.997499465942383,29.13249969482422,29.13249969482422,219806400
2015-08-11,25.504104614257812,28.372499465942383,29.545000076293945,28.332500457763672,29.452499389648438,388331200
2015-08-12,25.897375106811523,28.809999465942383,28.854999542236328,27.407499313354492,28.13249969482422,404870000
2015-08-13,25.87714958190918,28.787500381469727,29.100000381469727,28.635000228881836,29.010000228881836,194143200
2015-08-14,26.059175491333008,28.989999771118164,29.077499389648438,28.502500534057617,28.579999923706055,171718000
2015-08-17,26.3288516998291,29.290000915527344,29.412500381469727,28.875,29.010000228881836,163538800
2015-08-18,26.18052864074707,29.125,29.360000610351562,29.002500534057617,29.107500076293945,138242800
2015-08-19,25.845687866210938,28.752500534057617,29.1299991607666,28.670000076293945,29.024999618530273,193146000
2015-08-20,25.315336227416992,28.162500381469727,28.587499618530273,27.907499313354492,28.520000457763672,274006400
2015-08-21,23.766979217529297,26.440000534057617,27.975000381469727,26.412500381469727,27.607500076293945,513102000
2015-08-24,23.17369842529297,25.780000686645508,27.200000762939453,23.0,23.717500686645508,648825200
2015-08-25,23.31302833557129,25.934999465942383,27.77750015258789,25.875,27.77750015258789,414406400
2015-08-26,24.6501522064209,27.422500610351562,27.47249984741211,26.262500762939453,26.772499084472656,387098400
2015-08-27,25.376007080078125,28.229999542236328,28.309999465942383,27.5049991607666,28.0575008392334,338464400
2015-08-28,25.45915985107422,28.322500228881836,28.327499389648438,27.885000228881836,28.042499542236328,212657600
2015-08-31,25.340055465698242,28.190000534057617,28.63249969482422,28.0,28.00749969482422,224917200
2015-09-01,24.207433700561523,26.93000030517578,27.969999313354492,26.84000015258789,27.537500381469727,307383600
2015-09-02,25.245670318603516,28.084999084472656,28.084999084472656,27.282499313354492,27.5575008392334,247555200
2015-09-03,24.802963256835938,27.592500686645508,28.19499969482422,27.510000228881836,28.122499465942383,212935600
2015-09-04,24.555763244628906,27.3174991607666,27.612499237060547,27.127500534057617,27.24250030517578,199985200
2015-09-08,25.238924026489258,28.077499389648438,28.139999389648438,27.579999923706055,27.9375,219374400
2015-09-09,24.75351333618164,27.537500381469727,28.5049991607666,27.4424991607666,28.440000534057617,340043200
2015-09-10,25.297353744506836,28.142499923706055,28.31999969482422,27.475000381469727,27.5674991607666,251571200
2015-09-11,25.66590690612793,28.552499771118164,28.552499771118164,27.940000534057617,27.947500228881836,199662000
2015-09-14,25.91310691833496,28.827499389648438,29.22249984741211,28.71500015258789,29.145000457763672,233453600
2015-09-15,26.131092071533203,29.06999969482422,29.13249969482422,28.604999542236328,28.982500076293945,173364800
2015-09-16,26.16030502319336,29.102500915527344,29.135000228881836,28.860000610351562,29.0625,148694000
2015-09-17,25.60074234008789,28.479999542236328,29.122499465942383,28.43000030517578,28.915000915527344,256450400
2015-09-18,25.495115280151367,28.362499237060547,28.575000762939453,27.967500686645508,28.052499771118164,297141200
2015-09-21,25.890636444091797,28.802499771118164,28.842500686645508,28.415000915527344,28.417499542236328,200888000
2015-09-22,25.483877182006836,28.350000381469727,28.545000076293945,28.1299991607666,28.344999313354492,201384800
2015-09-23,25.690622329711914,28.579999923706055,28.68000030517578,28.325000762939453,28.407499313354492,143026800
2015-09-24,25.843442916870117,28.75,28.875,28.092500686645508,28.3125,200878000
2015-09-25,25.778278350830078,28.677499771118164,29.172500610351562,28.5049991607666,29.110000610351562,224607600
2015-09-28,25.268146514892578,28.110000610351562,28.642499923706055,28.110000610351562,28.462499618530273,208436000
2015-09-29,24.508569717407227,27.264999389648438,28.377500534057617,26.96500015258789,28.207500457763672,293461600
2015-09-30,24.787227630615234,27.575000762939453,27.885000228881836,27.1825008392334,27.542499542236328,265892000
2015-10-01,24.625425338745117,27.395000457763672,27.405000686645508,26.827499389648438,27.267499923706055,255716400
2015-10-02,24.80521011352539,27.594999313354492,27.752500534057617,26.887500762939453,27.002500534057617,232079200
2015-10-05,24.89510154724121,27.69499969482422,27.842500686645508,27.267499923706055,27.469999313354492,208258800
2015-10-06,25.014202117919922,27.827499389648438,27.934999465942383,27.4424991607666,27.657499313354492,192787200
2015-10-07,24.89510154724121,27.69499969482422,27.9424991607666,27.352500915527344,27.934999465942383,187062400
2015-10-08,24.60744857788086,27.375,27.547500610351562,27.052499771118164,27.547500610351562,247918400
2015-10-09,25.196229934692383,28.030000686645508,28.06999969482422,27.372499465942383,27.5,211064400
2015-10-12,25.079370498657227,27.899999618530273,28.1875,27.860000610351562,28.1825008392334,121868800
2015-10-13,25.122072219848633,27.947500228881836,28.112499237060547,27.670000076293945,27.704999923706055,132197200
2015-10-14,24.76700210571289,27.552499771118164,27.8799991607666,27.389999389648438,27.822500228881836,177849600
2015-10-15,25.137805938720703,27.96500015258789,28.024999618530273,27.622499465942383,27.732500076293945,150694000
2015-10-16,24.953523635864258,27.760000228881836,28.0,27.63249969482422,27.94499969482422,156930400
2015-10-19,25.10858917236328,27.9325008392334,27.9375,27.52750015258789,27.700000762939453,119036800
2015-10-20,25.567026138305664,28.4424991607666,28.542499542236328,27.704999923706055,27.834999084472656,195871200
2015-10-21,25.564783096313477,28.440000534057617,28.895000457763672,28.424999237060547,28.5,167180800
2015-10-22,25.9558048248291,28.875,28.875,28.524999618530273,28.582500457763672,166616400
2015-10-23,26.760318756103516,29.770000457763672,29.8075008392334,29.082500457763672,29.174999237060547,237467600
2015-10-26,25.90636444091797,28.81999969482422,29.532499313354492,28.729999542236328,29.520000457763672,265335200
2015-10-27,25.742319107055664,28.637500762939453,29.135000228881836,28.497499465942383,28.850000381469727,279537600
2015-10-28,26.803022384643555,29.8174991607666,29.825000762939453,29.014999389648438,29.232500076293945,342205600
2015-10-29,27.08616828918457,30.13249969482422,30.172500610351562,29.5674991607666,29.674999237060547,204909200
2015-10-30,26.854703903198242,29.875,30.30500030517578,29.862499237060547,30.247499465942383,197461200
2015-11-02,27.23224639892578,30.295000076293945,30.34000015258789,29.90250015258789,30.200000762939453,128813200
2015-11-03,27.54460906982422,30.642499923706055,30.872499465942383,30.174999237060547,30.197500228881836,182076000
2015-11-04,27.416515350341797,30.5,30.954999923706055,30.405000686645508,30.782499313354492,179544400
2015-11-05,27.290138244628906,30.229999542236328,30.672500610351562,30.045000076293945,30.462499618530273,158210800
2015-11-06,27.321725845336914,30.264999389648438,30.452499389648438,30.155000686645508,30.27750015258789,132169200
2015-11-09,27.211149215698242,30.142499923706055,30.452499389648438,30.012500762939453,30.239999771118164,135485600
2015-11-10,26.353525161743164,29.1924991607666,29.517499923706055,29.014999389648438,29.225000381469727,236511600
2015-11-11,26.204580307006836,29.02750015258789,29.354999542236328,28.802499771118164,29.092500686645508,180872000
2015-11-12,26.116558074951172,28.93000030517578,29.204999923706055,28.912500381469727,29.065000534057617,130102400
2015-11-13,25.353734970092773,28.084999084472656,28.892499923706055,28.0674991607666,28.799999237060547,183249600
2015-11-16,25.76899528503418,28.545000076293945,28.559999465942383,27.75,27.844999313354492,152426800
2015-11-17,25.658411026000977,28.422500610351562,28.762500762939453,28.329999923706055,28.729999542236328,110467600
2015-11-18,26.47089195251465,29.322500228881836,29.372499465942383,28.875,28.940000534057617,186698800
2015-11-19,26.807159423828125,29.69499969482422,29.9375,29.190000534057617,29.40999984741211,173183200
2015-11-20,26.924518585205078,29.825000762939453,29.979999542236328,29.712499618530273,29.799999237060547,137148400
2015-11-23,26.57469940185547,29.4375,29.9325008392334,29.334999084472656,29.8174991607666,129930000
2015-11-24,26.82973289489746,29.719999313354492,29.837499618530273,29.280000686645508,29.332500457763672,171212800
2015-11-25,26.637895584106445,29.50749969482422,29.8075008392334,29.479999542236328,29.802499771118164,85553200
2015-11-27,26.58823585510254,29.452499389648438,29.602500915527344,29.399999618530273,29.572500228881836,52185600
2015-11-30,26.69883155822754,29.575000762939453,29.852500915527344,29.4375,29.497499465942383,156721200
2015-12-01,26.48216438293457,29.334999084472656,29.702499389648438,29.21500015258789,29.6875,139409600
2015-12-02,26.24294662475586,29.06999969482422,29.52750015258789,29.020000457763672,29.334999084472656,133546400
2015-12-03,25.99920654296875,28.799999237060547,29.197500228881836,28.55500030517578,29.137500762939453,166278000
2015-12-04,26.863584518432617,29.75749969482422,29.8125,28.77750015258789,28.822500228881836,231108000
2015-12-07,26.694316864013672,29.56999969482422,29.96500015258789,29.452499389648438,29.7450008392334,128336800
2015-12-08,26.68303871154785,29.5575008392334,29.649999618530273,29.21500015258789,29.3799991607666,137238000
2015-12-09,26.093990325927734,28.905000686645508,29.422500610351562,28.770000457763672,29.40999984741211,185445600
2015-12-10,26.218122482299805,29.042499542236328,29.235000610351562,28.877500534057617,29.010000228881836,116850800
2015-12-11,25.54330825805664,28.295000076293945,28.84749984741211,28.212499618530273,28.797500610351562,187544800
2015-12-14,25.385330200195312,28.1200008392334,28.170000076293945,27.447500228881836,28.045000076293945,257274800
2015-12-15,24.936208724975586,27.622499465942383,28.200000762939453,27.587499618530273,27.985000610351562,213292400
2015-12-16,25.128049850463867,27.834999084472656,27.997499465942383,27.200000762939453,27.767499923706055,224954000
2015-12-17,24.595428466796875,27.2450008392334,28.0625,27.2450008392334,28.0049991607666,179091200
2015-12-18,23.92964744567871,26.50749969482422,27.3799991607666,26.452499389648438,27.227500915527344,385813200
2015-12-21,24.223037719726562,26.832500457763672,26.842500686645508,26.392499923706055,26.81999969482422,190362400
2015-12-22,24.200475692749023,26.8075008392334,26.93000030517578,26.612499237060547,26.850000381469727,131157600
2015-12-23,24.511917114257812,27.15250015258789,27.212499618530273,26.799999237060547,26.8174991607666,130629600
2015-12-24,24.381027221679688,27.00749969482422,27.25,26.987499237060547,27.25,54281600
2015-12-28,24.10793685913086,26.704999923706055,26.922500610351562,26.545000076293945,26.897499084472656,106816800
2015-12-29,24.541257858276367,27.184999465942383,27.357500076293945,26.71500015258789,26.739999771118164,123724800
2015-12-30,24.22077751159668,26.829999923706055,27.174999237060547,26.795000076293945,27.145000457763672,100855200
2015-12-31,23.755868911743164,26.315000534057617,26.75749969482422,26.204999923706055,26.752500534057617,163649200
2016-01-04,23.776180267333984,26.337499618530273,26.342500686645508,25.5,25.65250015258789,270597600
2016-01-05,23.18036460876465,25.677499771118164,26.462499618530273,25.602500915527344,26.4375,223164000
2016-01-06,22.726734161376953,25.174999237060547,25.592500686645508,24.967500686645508,25.139999389648438,273829600
2016-01-07,21.767559051513672,24.112499237060547,25.032499313354492,24.107500076293945,24.670000076293945,324377600
2016-01-08,21.882658004760742,24.239999771118164,24.77750015258789,24.190000534057617,24.637500762939453,283192000
2016-01-11,22.236988067626953,24.63249969482422,24.764999389648438,24.334999084472656,24.74250030517578,198957600
2016-01-12,22.559728622436523,24.989999771118164,25.172500610351562,24.709999084472656,25.137500762939453,196616800
2016-01-13,21.979705810546875,24.34749984741211,25.297500610351562,24.325000762939453,25.079999923706055,249758400
2016-01-14,22.460424423217773,24.8799991607666,25.1200008392334,23.934999465942383,24.489999771118164,252680400
2016-01-15,21.921030044555664,24.282499313354492,24.427499771118164,23.84000015258789,24.049999237060547,319335600
2016-01-19,21.814952850341797,24.165000915527344,24.662500381469727,23.875,24.602500915527344,212350800
2016-01-20,21.844295501708984,24.197500228881836,24.547500610351562,23.354999542236328,23.774999618530273,289337600
2016-01-21,21.73370361328125,24.075000762939453,24.469999313354492,23.735000610351562,24.264999389648438,208646000
2016-01-22,22.889225006103516,25.354999542236328,25.364999771118164,24.592500686645508,24.657499313354492,263202000
2016-01-25,22.44236183166504,24.860000610351562,25.38249969482422,24.802499771118164,25.3799991607666,207178000
2016-01-26,22.566492080688477,24.997499465942383,25.219999313354492,24.517499923706055,24.982500076293945,300308000
2016-01-27,21.08372688293457,23.354999542236328,24.157499313354492,23.334999084472656,24.010000228881836,533478800
2016-01-28,21.234933853149414,23.522499084472656,23.6299991607666,23.09749984741211,23.447500228881836,222715200
2016-01-29,21.968425750732422,24.334999084472656,24.334999084472656,23.587499618530273,23.697500228881836,257666000
2016-02-01,21.76304054260254,24.107500076293945,24.177499771118164,23.850000381469727,24.11750030517578,163774000
2016-02-02,21.32296371459961,23.6200008392334,24.010000228881836,23.56999969482422,23.854999542236328,149428800
2016-02-03,21.74498748779297,24.087499618530273,24.209999084472656,23.520000457763672,23.75,183857200
2016-02-04,21.919713973999023,24.149999618530273,24.332500457763672,23.797500610351562,23.96500015258789,185886800
2016-02-05,21.334278106689453,23.5049991607666,24.229999542236328,23.422500610351562,24.1299991607666,185672400
2016-02-08,21.55892562866211,23.752500534057617,23.924999237060547,23.260000228881836,23.282499313354492,216085600
2016-02-09,21.55438804626465,23.747499465942383,23.985000610351562,23.482500076293945,23.572500228881836,177324800
2016-02-10,21.39100456237793,23.5674991607666,24.087499618530273,23.524999618530273,23.979999542236328,169374400
2016-02-11,21.261669158935547,23.424999237060547,23.68000030517578,23.147499084472656,23.447500228881836,200298800
2016-02-12,21.327478408813477,23.497499465942383,23.625,23.252500534057617,23.547500610351562,161405600
2016-02-16,21.928791046142578,24.15999984741211,24.212499618530273,23.65250015258789,23.7549991607666,196231600
2016-02-17,22.264623641967773,24.530000686645508,24.552499771118164,24.037500381469727,24.167499542236328,179452800
2016-02-18,21.842561721801758,24.065000534057617,24.72249984741211,24.022499084472656,24.709999084472656,156084000
2016-02-19,21.79264259338379,24.010000228881836,24.190000534057617,23.950000762939453,24.0,141496800
2016-02-22,21.983251571655273,24.219999313354492,24.225000381469727,23.979999542236328,24.077499389648438,137123200
2016-02-23,21.486310958862305,23.672500610351562,24.125,23.637500762939453,24.100000381469727,127770400
2016-02-24,21.80625343322754,24.024999618530273,24.094999313354492,23.329999923706055,23.4950008392334,145022800
2016-02-25,21.956022262573242,24.190000534057617,24.190000534057617,23.8125,24.012500762939453,110330800
2016-02-26,21.99005889892578,24.227500915527344,24.5049991607666,24.145000457763672,24.299999237060547,115964400
2016-02-29,21.940135955810547,24.172500610351562,24.5575008392334,24.162500381469727,24.21500015258789,140865200
2016-03-01,22.811473846435547,25.13249969482422,25.1924991607666,24.354999542236328,24.412500381469727,201628400
2016-03-02,22.861400604248047,25.1875,25.22249984741211,24.90999984741211,25.127500534057617,132678400
2016-03-03,23.031585693359375,25.375,25.427499771118164,25.112499237060547,25.145000457763672,147822800
2016-03-04,23.374221801757812,25.752500534057617,25.9375,25.342500686645508,25.592500686645508,184220400
2016-03-07,23.11553955078125,25.467500686645508,25.707500457763672,25.239999771118164,25.59749984741211,143315600
2016-03-08,22.924928665161133,25.25749969482422,25.440000534057617,25.100000381469727,25.19499969482422,126247600
2016-03-09,22.94535255432129,25.280000686645508,25.395000457763672,25.0674991607666,25.327499389648438,108806800
2016-03-10,22.956697463989258,25.292499542236328,25.559999465942383,25.037500381469727,25.352500915527344,134054400
2016-03-11,23.20403289794922,25.565000534057617,25.56999969482422,25.375,25.559999465942383,109632800
2016-03-14,23.26303482055664,25.6299991607666,25.727500915527344,25.44499969482422,25.477500915527344,100304400
2016-03-15,23.730470657348633,26.145000457763672,26.295000076293945,25.962499618530273,25.989999771118164,160270800
2016-03-16,24.04587745666504,26.49250030517578,26.577499389648438,26.147499084472656,26.15250015258789,153214000
2016-03-17,24.007305145263672,26.450000762939453,26.61750030517578,26.239999771118164,26.3799991607666,137682800
2016-03-18,24.034534454345703,26.479999542236328,26.625,26.297500610351562,26.584999084472656,176820800
2016-03-21,24.03226661682129,26.477500915527344,26.912500381469727,26.28499984741211,26.482500076293945,142010800
2016-03-22,24.2160587310791,26.68000030517578,26.822500228881836,26.302499771118164,26.3125,129777600
2016-03-23,24.082191467285156,26.532499313354492,26.767499923706055,26.475000381469727,26.6200008392334,102814000
2016-03-24,23.977807998657227,26.417499542236328,26.5625,26.22249984741211,26.36750030517578,104532000
2016-03-28,23.868885040283203,26.297500610351562,26.547500610351562,26.264999389648438,26.5,77645600
2016-03-29,24.433902740478516,26.920000076293945,26.947500228881836,26.219999313354492,26.22249984741211,124760400
2016-03-30,24.86049461364746,27.389999389648438,27.604999542236328,27.149999618530273,27.162500381469727,182404400
2016-03-31,24.731157302856445,27.247499465942383,27.475000381469727,27.219999313354492,27.43000030517578,103553600
2016-04-01,24.958066940307617,27.497499465942383,27.5,27.049999237060547,27.19499969482422,103496000
2016-04-04,25.2144718170166,27.780000686645508,28.047500610351562,27.5674991607666,27.604999542236328,149424800
2016-04-05,24.91722297668457,27.452499389648438,27.6825008392334,27.354999542236328,27.377500534057617,106314800
2016-04-06,25.178173065185547,27.739999771118164,27.7450008392334,27.299999237060547,27.5575008392334,105616400
2016-04-07,24.629047393798828,27.135000228881836,27.604999542236328,27.030000686645508,27.487499237060547,127207600
2016-04-08,24.656272888183594,27.165000915527344,27.4424991607666,27.042499542236328,27.227500915527344,94326800
2016-04-11,24.73796272277832,27.2549991607666,27.65250015258789,27.207500457763672,27.24250030517578,117630000
2016-04-12,25.060178756713867,27.610000610351562,27.625,27.165000915527344,27.334999084472656,108929200
2016-04-13,25.42323875427246,28.010000228881836,28.084999084472656,27.700000762939453,27.700000762939453,133029200
2016-04-14,25.43685531616211,28.024999618530273,28.09749984741211,27.832500457763672,27.905000686645508,101895600
2016-04-15,24.92629623413086,27.462499618530273,28.075000762939453,27.4325008392334,28.02750015258789,187756000
2016-04-18,24.38851547241211,26.8700008392334,27.237499237060547,26.735000610351562,27.22249984741211,243286000
2016-04-19,24.259185791015625,26.727500915527344,27.0,26.5575008392334,26.969999313354492,129539600
2016-04-20,24.309099197387695,26.782499313354492,27.022499084472656,26.514999389648438,26.65999984741211,122444000
2016-04-21,24.04587745666504,26.49250030517578,26.732500076293945,26.3799991607666,26.732500076293945,126210000
2016-04-22,23.980077743530273,26.420000076293945,26.6200008392334,26.155000686645508,26.252500534057617,134732400
2016-04-25,23.843929290771484,26.270000457763672,26.412500381469727,26.127500534057617,26.25,112126400
